game_file,shape,count_human,count_model,both,human_not_model,model_not_human,true_positive,false_positive,false_negative,shape_matrix,shape_coordinates,canonical_index,canonical_encoding,shape_class
20110530_180623.txt,1016 584,0.0,1.0,False,False,True,False,True,False,"[[1, 1, 1, 1, 1, 1, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0, 1, 0, 0, 0]]","[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (0, 1), (3, 1), (6, 1)]","[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (0, 1), (3, 1), (6, 1)]",1016 584,0
20110530_180623.txt,1023,0.0,1.0,False,False,True,False,True,False,"[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0)]","[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0)]",1023,1
20110530_180623.txt,128 128 384 960 192,1.0,0.0,False,True,False,False,False,True,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0]]","[(2, 0), (2, 1), (1, 2), (2, 2), (0, 3), (1, 3), (2, 3), (3, 3), (2, 4), (3, 4)]",-1,128 128 384 960 192,2
20110530_180623.txt,128 192 128 960 640,1.0,0.0,False,True,False,False,False,True,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0]]","[(2, 0), (2, 1), (3, 1), (2, 2), (0, 3), (1, 3), (2, 3), (3, 3), (0, 4), (2, 4)]",-1,128 192 128 960 640,3
20110530_180623.txt,128 224 128 896 640,1.0,0.0,False,True,False,False,False,True,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0]]","[(2, 0), (2, 1), (3, 1), (4, 1), (2, 2), (0, 3), (1, 3), (2, 3), (0, 4), (2, 4)]",-1,128 224 128 896 640,4
20110530_180623.txt,128 448 128 896 256 256,1.0,0.0,False,True,False,False,False,True,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]","[(2, 0), (1, 1), (2, 1), (3, 1), (2, 2), (0, 3), (1, 3), (2, 3), (1, 4), (1, 5)]",-1,128 128 448 256 896 256,5
20110530_180623.txt,128 448 128 992,1.0,0.0,False,True,False,False,False,True,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]]","[(2, 0), (1, 1), (2, 1), (3, 1), (2, 2), (0, 3), (1, 3), (2, 3), (3, 3), (4, 3)]","[(2, 0), (1, 1), (2, 1), (3, 1), (2, 2), (0, 3), (1, 3), (2, 3), (3, 3), (4, 3)]",128 448 128 992,6
20110530_180623.txt,128 960 480 128,0.0,1.0,False,False,True,False,True,False,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]","[(2, 0), (0, 1), (1, 1), (2, 1), (3, 1), (1, 2), (2, 2), (3, 2), (4, 2), (2, 3)]",-1,128 384 960 384 256,7
20110530_180623.txt,160 224 896 640,1.0,0.0,False,True,False,False,False,True,"[[0, 0, 1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0]]","[(2, 0), (4, 0), (2, 1), (3, 1), (4, 1), (0, 2), (1, 2), (2, 2), (0, 3), (2, 3)]",-1,160 224 896 640,8
20110530_180623.txt,256 256 256 992 320,1.0,0.0,False,True,False,False,False,True,"[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0, 0, 0, 0, 0]]","[(1, 0), (1, 1), (1, 2), (0, 3), (1, 3), (2, 3), (3, 3), (4, 3), (1, 4), (3, 4)]",-1,256 256 256 992 320,9
20110530_180623.txt,256 384 960 384 256,0.0,1.0,False,False,True,False,True,False,"[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]","[(1, 0), (1, 1), (2, 1), (0, 2), (1, 2), (2, 2), (3, 2), (1, 3), (2, 3), (1, 4)]",-1,128 384 960 384 128,10
20110530_180623.txt,256 896 640 896 256,1.0,0.0,False,True,False,False,False,True,"[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]","[(1, 0), (0, 1), (1, 1), (2, 1), (0, 2), (2, 2), (0, 3), (1, 3), (2, 3), (1, 4)]","[(1, 0), (0, 1), (1, 1), (2, 1), (0, 2), (2, 2), (0, 3), (1, 3), (2, 3), (1, 4)]",256 896 640 896 256,11
20110530_180623.txt,256 992 320 64 64,1.0,0.0,False,True,False,False,False,True,"[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0]]","[(1, 0), (0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (1, 2), (3, 2), (3, 3), (3, 4)]",-1,256 256 320 992 64,12
20110530_180623.txt,256 992 864,1.0,0.0,False,True,False,False,False,True,"[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 0]]","[(1, 0), (0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (0, 2), (1, 2), (3, 2), (4, 2)]",-1,256 992 864,13
20110530_180623.txt,320 448 992,0.0,1.0,False,False,True,False,True,False,"[[0, 1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]]","[(1, 0), (3, 0), (1, 1), (2, 1), (3, 1), (0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(1, 0), (3, 0), (1, 1), (2, 1), (3, 1), (0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]",128 896 384 896 128,14
20110530_180623.txt,448 960 448,1.0,0.0,False,True,False,False,False,True,"[[0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0]]","[(1, 0), (2, 0), (3, 0), (0, 1), (1, 1), (2, 1), (3, 1), (1, 2), (2, 2), (3, 2)]","[(1, 0), (2, 0), (3, 0), (0, 1), (1, 1), (2, 1), (3, 1), (1, 2), (2, 2), (3, 2)]",256 896 896 896,15
20110530_180623.txt,512 512 768 896 768 512,0.0,1.0,False,False,True,False,True,False,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[(0, 0), (0, 1), (0, 2), (1, 2), (0, 3), (1, 3), (2, 3), (0, 4), (1, 4), (0, 5)]",-1,1008 224 64,16
20110530_180623.txt,512 768 384 960 256,1.0,0.0,False,True,False,False,False,True,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]","[(0, 0), (0, 1), (1, 1), (1, 2), (2, 2), (0, 3), (1, 3), (2, 3), (3, 3), (1, 4)]",-1,128 960 384 192 64,17
20110530_180623.txt,512 768 512 768 512 768 512,0.0,1.0,False,False,True,False,True,False,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[(0, 0), (0, 1), (1, 1), (0, 2), (0, 3), (1, 3), (0, 4), (0, 5), (1, 5), (0, 6)]",-1,1016 336,18
20110530_180623.txt,528 1008 528,0.0,1.0,False,False,True,False,True,False,"[[1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0]]","[(0, 0), (5, 0), (0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (0, 2), (5, 2)]",-1,528 1008 528,19
20110530_180623.txt,64 224 64 960 64,1.0,0.0,False,True,False,False,False,True,"[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0]]","[(3, 0), (2, 1), (3, 1), (4, 1), (3, 2), (0, 3), (1, 3), (2, 3), (3, 3), (3, 4)]",-1,256 256 320 992 64,12
20110530_180623.txt,64 64 960 576 576,1.0,0.0,False,True,False,False,False,True,"[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0]]","[(3, 0), (3, 1), (0, 2), (1, 2), (2, 2), (3, 2), (0, 3), (3, 3), (0, 4), (3, 4)]",-1,224 128 128 992,20
20110530_180623.txt,64 96 960 96 64,0.0,1.0,False,False,True,False,True,False,"[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0]]","[(3, 0), (3, 1), (4, 1), (0, 2), (1, 2), (2, 2), (3, 2), (3, 3), (4, 3), (3, 4)]",-1,128 128 128 992 320,21
20110530_180623.txt,768 256 384 128 960,1.0,0.0,False,True,False,False,False,True,"[[1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]]","[(0, 0), (1, 0), (1, 1), (1, 2), (2, 2), (2, 3), (0, 4), (1, 4), (2, 4), (3, 4)]",-1,192 128 384 256 960,22
20110530_180623.txt,768 448 768 256 384,1.0,0.0,False,True,False,False,False,True,"[[1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0]]","[(0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (0, 2), (1, 2), (1, 3), (1, 4), (2, 4)]",-1,160 992 576 64,23
20110530_180623.txt,896 192 192 384 256,1.0,0.0,False,True,False,False,False,True,"[[1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]","[(0, 0), (1, 0), (2, 0), (2, 1), (3, 1), (2, 2), (3, 2), (1, 3), (2, 3), (1, 4)]",-1,128 384 768 768 448,24
20110530_180623.txt,960 128 128 960,0.0,1.0,False,False,True,False,True,False,"[[1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]]","[(0, 0), (1, 0), (2, 0), (3, 0), (2, 1), (2, 2), (0, 3), (1, 3), (2, 3), (3, 3)]","[(0, 0), (1, 0), (2, 0), (3, 0), (2, 1), (2, 2), (0, 3), (1, 3), (2, 3), (3, 3)]",576 576 960 576,25
20110530_180623.txt,992 448 128 128,0.0,1.0,False,False,True,False,True,False,"[[1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]","[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (1, 1), (2, 1), (3, 1), (2, 2), (2, 3)]",-1,128 128 448 992,26
20110530_183814.txt,1008 640 640,1.0,0.0,False,True,False,False,False,True,"[[1, 1, 1, 1, 1, 1, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0]]","[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (0, 1), (2, 1), (0, 2), (2, 2)]",-1,1008 640 640,27
20110530_183814.txt,1016 584,0.0,1.0,False,False,True,False,True,False,"[[1, 1, 1, 1, 1, 1, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0, 1, 0, 0, 0]]","[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (0, 1), (3, 1), (6, 1)]","[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (0, 1), (3, 1), (6, 1)]",1016 584,0
20110530_183814.txt,128 128 128 992 320,1.0,0.0,False,True,False,False,False,True,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0, 0, 0, 0, 0]]","[(2, 0), (2, 1), (2, 2), (0, 3), (1, 3), (2, 3), (3, 3), (4, 3), (1, 4), (3, 4)]",-1,128 128 128 992 320,21
20110530_183814.txt,128 448 768 256 768 256,1.0,0.0,False,True,False,False,False,True,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]","[(2, 0), (1, 1), (2, 1), (3, 1), (0, 2), (1, 2), (1, 3), (0, 4), (1, 4), (1, 5)]",-1,128 192 128 192 896 256,28
20110530_183814.txt,128 448 864 320,1.0,0.0,False,True,False,False,False,True,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0, 0, 0, 0, 0]]","[(2, 0), (1, 1), (2, 1), (3, 1), (0, 2), (1, 2), (3, 2), (4, 2), (1, 3), (3, 3)]",-1,128 448 768 448 128,29
20110530_183814.txt,128 960 480 128,0.0,1.0,False,False,True,False,True,False,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]","[(2, 0), (0, 1), (1, 1), (2, 1), (3, 1), (1, 2), (2, 2), (3, 2), (4, 2), (2, 3)]",-1,128 384 960 384 256,7
20110530_183814.txt,16 1008 640 512,1.0,0.0,False,True,False,False,False,True,"[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[(5, 0), (0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (0, 2), (2, 2), (0, 3)]",-1,16 1008 640 512,30
20110530_183814.txt,256 384 960 384 256,0.0,1.0,False,False,True,False,True,False,"[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]","[(1, 0), (1, 1), (2, 1), (0, 2), (1, 2), (2, 2), (3, 2), (1, 3), (2, 3), (1, 4)]",-1,128 384 960 384 128,10
20110530_183814.txt,256 896 192 896 256,0.0,1.0,False,False,True,False,True,False,"[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]","[(1, 0), (0, 1), (1, 1), (2, 1), (2, 2), (3, 2), (0, 3), (1, 3), (2, 3), (1, 4)]","[(1, 0), (0, 1), (1, 1), (2, 1), (2, 2), (3, 2), (0, 3), (1, 3), (2, 3), (1, 4)]",128 448 768 448 128,29
20110530_183814.txt,320 448 992,0.0,1.0,False,False,True,False,True,False,"[[0, 1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]]","[(1, 0), (3, 0), (1, 1), (2, 1), (3, 1), (0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]","[(1, 0), (3, 0), (1, 1), (2, 1), (3, 1), (0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]",128 896 384 896 128,14
20110530_183814.txt,512 512 768 896 768 512,0.0,1.0,False,False,True,False,True,False,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[(0, 0), (0, 1), (0, 2), (1, 2), (0, 3), (1, 3), (2, 3), (0, 4), (1, 4), (0, 5)]",-1,1008 224 64,16
20110530_183814.txt,512 992 640 640,1.0,0.0,False,True,False,False,False,True,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0]]","[(0, 0), (0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (0, 2), (2, 2), (0, 3), (2, 3)]",-1,128 128 896 128 960,31
20110530_183814.txt,528 1008 528,0.0,1.0,False,False,True,False,True,False,"[[1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0]]","[(0, 0), (5, 0), (0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (0, 2), (5, 2)]",-1,528 1008 528,19
20110530_183814.txt,64 96 960 96 64,0.0,1.0,False,False,True,False,True,False,"[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0]]","[(3, 0), (3, 1), (4, 1), (0, 2), (1, 2), (2, 2), (3, 2), (3, 3), (4, 3), (3, 4)]",-1,128 128 128 992 320,21
20110530_183814.txt,896 256 896 896,1.0,0.0,False,True,False,False,False,True,"[[1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]]","[(0, 0), (1, 0), (2, 0), (1, 1), (0, 2), (1, 2), (2, 2), (0, 3), (1, 3), (2, 3)]",-1,704 960 704,32
20110530_183814.txt,896 640 640 896,1.0,0.0,False,True,False,False,False,True,"[[1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]]","[(0, 0), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (2, 2), (0, 3), (1, 3), (2, 3)]",-1,896 640 640 896,33
20110530_183814.txt,960 128 128 960,0.0,1.0,False,False,True,False,True,False,"[[1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]]","[(0, 0), (1, 0), (2, 0), (3, 0), (2, 1), (2, 2), (0, 3), (1, 3), (2, 3), (3, 3)]","[(0, 0), (1, 0), (2, 0), (3, 0), (2, 1), (2, 2), (0, 3), (1, 3), (2, 3), (3, 3)]",576 576 960 576,25
20110530_183814.txt,992 448 128 128,0.0,1.0,False,False,True,False,True,False,"[[1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]","[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (1, 1), (2, 1), (3, 1), (2, 2), (2, 3)]",-1,128 128 448 992,26
20120315_141948.txt,1008 64 64 64 64,1.0,0.0,False,True,False,False,False,True,"[[1, 1, 1, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0]]","[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (3, 1), (3, 2), (3, 3), (3, 4)]",-1,1008 128 128 128 128,34
20120315_141948.txt,1023,1.0,0.0,False,True,False,False,False,True,"[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0)]","[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0)]",1023,1
20120315_141948.txt,128 128 128 896 128 896,1.0,0.0,False,True,False,False,False,True,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]]","[(2, 0), (2, 1), (2, 2), (0, 3), (1, 3), (2, 3), (2, 4), (0, 5), (1, 5), (2, 5)]",-1,1008 640 640,27
20120315_141948.txt,128 128 672 992,1.0,0.0,False,True,False,False,False,True,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]]","[(2, 0), (2, 1), (0, 2), (2, 2), (4, 2), (0, 3), (1, 3), (2, 3), (3, 3), (4, 3)]",-1,128 128 672 992,35
20120315_141948.txt,128 960 480 128,0.0,1.0,False,False,True,False,True,False,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]","[(2, 0), (0, 1), (1, 1), (2, 1), (3, 1), (1, 2), (2, 2), (3, 2), (4, 2), (2, 3)]",-1,128 384 960 384 256,7
20120315_141948.txt,128 992 128 128 128 128,1.0,0.0,False,True,False,False,False,True,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]","[(2, 0), (0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (2, 2), (2, 3), (2, 4), (2, 5)]",-1,128 128 128 128 992 128,36
20120315_141948.txt,192 576 576 960,1.0,0.0,False,True,False,False,False,True,"[[0, 0, 1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]]","[(2, 0), (3, 0), (0, 1), (3, 1), (0, 2), (3, 2), (0, 3), (1, 3), (2, 3), (3, 3)]",-1,192 576 576 960,37
