1023	15.772	 
1023	16.899	29.659
2 1022	68.1	 
132 1020	72.066	 
776 1016	74.437	 
896 1016	77.4	 
960 1008	79.396	 
992 992	80.69200000000001	 
64 960 992	82.385	 
320 448 992	85.286	 
320 448 992	89.797	91.401
256 480 992	94.621	 
256 480 960 256	97.07600000000001	 
256 960 960 256	99.322	 
128 960 960 256	101.937	103.905
256 960 960 256	104.971	105.635
128 448 992 128	108.721	111.682
128 384 992 192	112.988	 
448 992 192	114.58500000000001	 
128 384 992 192	115.605	 
128 128 992 448	117.007	119.297
384 992 448	121.811	 
448 960 448	123.43900000000001	 
256 896 896 896	125.325	126.527
256 896 960 640	130.28	 
896 960 896	136.278	 
512 896 896 896	137.755	 
640 896 768 896	139.31900000000002	 
640 896 896 384	145.592	 
320 960 448 128	149.323	 
320 960 960	151.413	 
320 960 960	154.324	 
320 960 448 128	156.379	 
320 960 448 128	160.02	 
192 960 448 128	160.721	 
192 960 448 128	167.43200000000002	169.054
192 960 896 128	170.877	 
192 960 384 384	171.841	 
384 896 896 768	174.52	177.06
384 896 768 896	179.288	 
384 896 768 896	180.91400000000002	 
896 896 768 768	182.34900000000002	 
256 896 896 768 256	186.559	 
256 896 896 256 256 256	188.654	189.991
256 256 896 896 256 256	191.633	192.83
256 960 896 256 256	195.166	 
128 480 960 128	196.876	 
128 960 960 128	198.37800000000001	 
384 448 960 128	199.821	 
512 768 896 896 256	201.415	 
512 512 768 896 768 256	202.559	 
512 768 768 768 768 256	205.75900000000001	206.929
256 768 384 384 384 128	208.59	 
256 768 896 384 384	209.905	 
256 768 896 896 256	210.988	 
896 896 896 256	212.192	 
512 896 768 896 256	213.854	 
768 768 768 896 256	214.602	 
768 768 768 768 768	215.517	 
512 768 768 768 768 512	217.369	 
256 384 384 896 384	221.577	 
384 384 896 384 256	223.761	 
768 896 768 768 512	225.607	 
384 448 896 384	227.256	228.821
256 960 896 384	229.946	 
384 896 896 384	232.969	234.673
128 384 384 896 384	236.22	 
256 768 768 768 768 256	237.424	238.31900000000002
256 768 768 768 768 256	240.948	 
128 384 768 384 384 128	243.26500000000001	 
128 384 768 768 384 128	244.324	245.695
384 768 768 384 384	250.91400000000002	 
256 768 768 384 896	251.805	 
768 768 384 960	252.948	 
256 384 192 992	254.423	 
384 192 1008	255.609	 
192 192 1008	257.446	 
192 192 1008	261.942	 
128 192 192 992	263.528	 
192 192 192 960	264.392	 
192 192 448 896	266.427	 
192 192 480 768	268.049	 
128 192 480 832	269.13	 
192 480 864	270.374	 
192 480 816	271.552	272.41700000000003
64 992 816	275.95	 
1008 816	277.736	278.586
504 816	281.617	 
504 816	282.696	 
496 816 256	284.347	 
480 816 288	286.574	287.646
960 864 576	290.046	 
960 960 576	291.76300000000003	 
128 960 832 576	292.847	 
384 960 576 576	293.806	294.68
192 992 288 256	298.003	 
192 1008 288	299.059	300.964
448 992 288	302.086	 
512 896 960 576	303.36	 
256 960 480 256	305.49	 
256 992 448 256	307.32	 
384 992 384 256	309.274	 
256 256 992 384 256	310.728	312.42900000000003
128 1008 192 128	314.157	315.228
384 1008 128 128	317.91700000000003	 
448 992 128 128	319.242	320.918
128 448 992 128	322.083	 
448 992 128 128	324.833	 
128 448 960 128 128	325.731	 
256 256 896 896 256 256	327.587	329.575
768 896 896 256 256	331.092	 
896 896 896 256	332.636	 
448 960 448	334.009	 
896 896 896 256	335.725	 
768 896 896 768	338.019	 
256 448 448 896	339.296	 
224 224 960	340.326	 
96 112 992	341.67900000000003	 
96 608 992	342.907	 
576 608 992	344.118	 
768 608 992	345.152	 
896 576 992	346.302	 
960 512 992	347.232	 
960 576 960	347.962	348.794
480 800 448	352.574	 
960 576 960	355.86400000000003	 
992 288 224	357.14300000000003	 
960 576 960	360.142	 
256 960 576 896	362.586	 
384 960 576 768	363.839	 
384 960 576 576	366.023	366.947
896 960 576 512	384.845	 
960 960 576	385.831	 
832 960 704	387.46000000000004	388.492
832 992 576	390.11400000000003	 
288 1008 288	391.014	391.801
288 992 352	393.485	 
832 960 704	394.339	 
384 480 864	396.313	 
160 480 864	398.959	 
160 480 864	403.241	403.742
416 480 832	404.887	405.452
160 992 832	407.158	 
160 480 960	410.699	 
160 480 960	412.966	 
160 480 960	420.696	422.967
