1023	14.301	 
1023	16.024	29.898
2 1022	73.982	 
516 1020	75.76	 
260 1020	76.868	 
512 520 1016	77.744	 
512 528 1016	79.783	 
528 528 1008	80.409	 
512 560 1008	82.562	 
816 1008	83.851	 
560 1008 128	86.51	 
528 1008 192	87.241	 
144 1008 192	89.44800000000001	 
192 1008 192	90.248	 
384 992 384 256	91.60900000000001	 
384 960 384 384	92.527	94.961
320 960 384 384	96.983	 
320 960 320 384	98.399	 
320 960 320 320	99.01	 
320 992 320 64	101.092	 
256 320 992 320	103.019	 
128 128 1008 160	104.21300000000001	 
128 128 128 992 160	106.169	 
128 128 192 992 128	107.193	 
128 128 192 960 192	108.159	 
256 256 896 896 384	109.641	 
256 896 896 896	111.101	 
896 896 896 256	112.513	 
896 640 896 384	113.393	 
896 640 896 256 256	114.61500000000001	115.263
256 384 640 896 256 256	117.10600000000001	 
256 448 128 896 256 256	121.19500000000001	 
512 960 256 768 512 512	122.217	 
256 992 128 384 256	125.289	 
256 992 128 896	126.922	128.633
992 192 896	131.101	 
960 192 960	132.163	 
128 960 64 960	133.353	 
128 448 192 960	134.18800000000002	 
256 896 384 896 256	134.969	 
256 896 384 384 256 256	135.992	 
384 768 384 384 256 256	137.761	 
768 768 768 768 512 512	138.824	 
896 512 768 768 512 512	139.726	 
896 512 768 768 512 512	141.721	 
896 512 768 768 512 512	142.195	 
896 512 512 896 512 512	142.833	 
896 512 768 768 512 512	143.824	 
896 512 896 512 512 512	144.208	 
896 640 896 512 512	145.968	 
896 128 896 512 512 512	147.278	148.571
896 128 896 512 512 512	151.697	 
896 128 896 512 512 512	152.717	 
896 640 896 512 512	154.909	 
640 640 896 512 512 512	156.745	 
512 896 896 512 512 512	158.492	 
512 896 640 640 512 512	159.326	 
512 896 640 640 768	161.547	 
512 896 640 896 512	162.97	 
512 512 896 128 896 512	165.823	 
256 256 448 64 960	168.53900000000002	 
512 512 896 128 896 128	171.43800000000002	 
512 512 896 128 384 384	172.738	 
512 512 896 128 128 896	173.179	174.245
512 512 896 128 128 896	176.225	 
768 256 448 64 64 192	178.023	 
896 128 224 32 32 32	178.972	 
896 128 224 32 32 32	179.733	 
896 384 224 32 32	180.604	 
896 896 224 32	181.679	 
896 896 480	182.79	 
960 448 224	183.656	 
960 192 224 128	184.683	 
960 192 192 192	185.34	 
960 192 192 192	186.549	 
960 192 448 64	187.352	 
64 960 192 448	188.678	 
192 960 192 192	189.43	 
896 896 384 384	190.493	191.715
768 896 384 448	194.071	 
768 768 448 448	194.912	 
768 896 448 192	195.882	 
768 896 192 192 64	196.999	 
896 384 192 192 64	197.866	 
896 384 192 64 192	199.985	 
768 768 384 128 896	202.876	 
384 128 192 64 960	204.08	 
128 128 192 320 960	204.995	 
256 256 896 640 896	205.598	 
384 896 640 896	208.142	 
896 640 640 896	208.703	209.276
256 896 640 640 768	213.87800000000001	 
256 256 896 640 640 512	214.814	 
256 256 896 640 704	216.291	 
256 256 960 640 192	218.42000000000002	 
256 256 960 192 192	219.677	 
320 960 192 192	221.155	 
320 960 192 192	221.784	 
448 960 192 128	222.329	 
128 448 960 192	223.085	 
384 448 832 192	223.83	 
128 448 832 448	226.174	 
448 832 448 128	227.252	 
448 832 384 192	227.88400000000001	 
896 640 768 896	229.707	 
896 512 768 960	232.368	 
768 512 832 960	233.68	 
768 576 576 960	234.376	 
576 576 576 960	235.15200000000002	236.27700000000002
512 704 576 960	240.69	 
960 576 960	241.418	 
960 576 960	243.21200000000002	 
960 576 960	244.15	 
448 832 960	244.647	 
448 448 960	245.127	 
896 896 896 512	246.47	 
896 896 640 640	247.357	248.574
256 896 640 640 640	249.948	 
256 896 896 640 128	250.967	 
256 896 960 640	251.602	 
128 448 992 64	252.651	 
384 448 992	253.627	 
768 896 960 256	255.427	 
896 896 896 256	256.51	 
640 896 896 256 256	257.621	258.582
128 640 896 896 256	260.348	 
640 640 896 896	261.35200000000003	 
512 704 896 896	267.609	 
512 960 640 896	269.957	 
960 640 896 128	271.487	 
960 704 384 128	272.353	 
960 640 448 128	280.11400000000003	 
960 704 192 128	280.954	 
960 576 192 192	282.73900000000003	 
128 960 576 64 192	284.619	 
384 960 64 64 192	285.371	 
896 896 128 128 384	286.00600000000003	 
896 640 384 128 384	288.05	 
896 640 896 128 128	290.014	290.61400000000003
896 640 384 128 128 128	292.149	 
896 640 128 128 128 128 128	292.908	 
896 128 128 128 128 128 128 128	294.039	 
896 128 128 128 128 128 128 128	295.803	296.585
896 128 128 128 192 128 128	297.966	 
896 128 128 128 448 128	298.601	 
896 128 128 128 960	299.26800000000003	 
896 128 384 128 896	300.744	 
384 128 896 128 896	302.148	 
64 64 960 64 448	303.695	 
128 640 896 128 896	304.406	 
512 640 896 128 896	304.895	 
768 512 896 128 896	305.371	 
512 512 896 640 896	309.95300000000003	 
768 512 896 512 896	311.903	 
896 512 768 512 896	312.57800000000003	 
896 512 768 512 896	314.726	 
768 512 896 512 896	315.299	 
512 640 896 512 896	317.732	 
128 640 896 512 896	319.04900000000004	 
384 128 896 512 896	319.671	 
896 128 896 512 768	321.988	 
384 128 896 512 896	323.545	323.934
896 128 896 512 768	325.683	 
896 128 896 512 768	327.024	 
896 128 896 640 512	327.382	 
896 128 896 640 128	328.491	 
896 128 896 128 384	329.568	331.1
896 128 896 128 384	334.185	 
384 640 896 128 384	335.916	 
640 640 896 128 384	336.34000000000003	 
640 640 896 128 128 128	338.758	339.342
640 640 896 128 384	340.735	 
384 640 896 128 384	343.479	 
896 128 896 128 384	344.217	 
896 128 384 128 896	345.205	 
896 128 128 384 896	348.308	 
896 128 128 384 896	351.199	 
384 128 384 384 896	353.127	 
384 128 896 128 896	353.786	 
128 128 896 640 896	355.35	 
384 128 896 512 896	356.675	 
128 128 896 640 896	357.821	 
384 128 896 128 896	360.486	 
384 384 896 128 384	361.636	 
128 896 896 128 384	363.091	 
640 640 896 128 384	364.223	 
768 640 896 128 384	365.189	 
768 512 896 128 896	366.118	367.19100000000003
512 512 896 640 896	368.474	369.176
768 512 896 128 896	370.13	 
896 512 896 128 384	371.059	 
896 640 896 128 128	373.07	 
896 128 896 128 128 128	374.16	 
896 128 384 384 128 128	376.535	 
896 128 128 896 128 128	377.047	377.758
896 128 384 384 128 128	379.785	 
896 128 896 128 128 128	380.848	 
896 640 896 128 128	382.728	 
640 640 896 128 384	383.56600000000003	 
768 640 896 128 384	384.47	 
896 640 896 128 128	386.421	 
896 640 640 640 128	387.718	 
896 640 896 640	388.806	 
896 640 896 768	389.856	 
896 896 640 768	390.415	 
896 896 896 512	391.231	 
896 896 896 512	391.903	 
896 896 640 768	392.521	 
