1023	16.88	24.469
2 1022	55.992000000000004	 
4 1022	57.581	 
4 1022	58.566	 
1023	59.602000000000004	 
4 1022	85.152	 
136 1020	90.47200000000001	 
144 1020	93.116	 
176 1016	96.016	 
480 1008	98.595	 
64 480 944	103.89	 
192 480 816	107.522	112.20700000000001
192 480 864	116.699	 
384 960 960	119.233	 
384 832 960 128	121.938	 
128 384 320 960 128	128.059	 
256 896 640 896 256	133.28	135.782
256 896 640 896 256	142.355	 
768 896 128 896 256	144.36	 
768 896 640 896	150.443	 
512 896 896 896	155.798	 
256 896 896 896	158.558	 
768 896 896 768	167.734	 
896 896 896 256	170.232	 
896 768 960 256	171.603	 
896 896 896 256	176.192	178.486
512 896 896 896	182.217	 
640 896 896 768	184.907	 
512 640 896 896 256	186.869	 
640 640 896 896	188.964	 
512 640 640 640 896	191.52700000000002	 
896 640 640 896	197.921	 
960 320 64 448	201.9	 
960 576 64 448	205.668	 
960 576 576 192	216.83	218.544
960 576 576 576	222.89000000000001	 
480 288 800 256	229.079	 
240 144 912	233.102	235.702
480 288 928	241.556	 
960 576 960	245.62300000000002	 
928 288 480	249.55	 
256 832 576 960	256.958	 
256 896 576 960	259.537	 
256 960 512 960	260.945	 
256 960 576 896	261.947	 
256 960 576 832	263.618	 
256 960 576 576 64	264.883	 
256 960 576 64 192	266.47700000000003	 
256 960 64 64 448	267.914	 
512 512 896 128 128 896	269.785	271.986
512 896 128 128 960	277.2	 
960 64 64 480	282.676	 
128 896 128 128 960	285.16700000000003	 
384 384 128 128 960	287.026	 
896 128 128 128 960	288.339	290.379
896 128 384 128 896	293.625	 
896 128 896 128 384	295.073	 
896 128 896 640 128	296.681	 
384 128 896 640 640	301.622	303.081
896 128 896 640 128	308.597	 
960 128 896 640	310.455	 
960 128 896 128 128	312.416	 
992 128 384 128 128	315.494	 
1008 64 64 64 64	317.208	318.451
992 64 64 192 64	321.87600000000003	 
64 992 64 64 64 64	328.884	 
384 960 128 128 128 128	332.089	 
896 896 256 256 256 256	334.729	337.436
896 448 256 256 256 256	342.367	 
768 896 640 512 512 512	343.759	 
256 896 640 640 512 512	345.25	 
896 640 640 640 512	347.197	 
896 640 896 640	348.822	350.67400000000004
768 704 896 640	358.77	 
768 352 448 320	366.397	368.791
768 320 448 320 256	380.29900000000004	 
512 640 896 640 640	383.089	384.596
640 896 640 896	388.868	 
512 960 640 896	390.208	 
256 960 640 896	393.699	 
256 960 896 640	395.192	 
256 960 896 768	396.937	 
256 960 896 256 256	398.693	 
128 224 960 128 128	400.237	 
128 224 960 128 128	400.398	 
128 192 992 128 128	402.178	 
128 128 992 128 128 128	409.875	412.116
256 256 960 768 256 256	417.923	 
256 256 896 896 256 256	419.81	 
256 896 896 768 256	421.579	 
896 896 896 256	423.137	 
896 896 896 512	427.208	 
896 896 640 768	428.3	 
896 896 512 896	429.315	 
512 640 896 512 896	432.27500000000003	 
768 512 896 512 896	434.68	 
896 512 896 512 768	438.293	 
896 512 896 512 512 512	441.95	444.07
896 512 768 512 512 768	449.033	 
768 512 768 512 512 896	450.601	 
512 512 768 512 640 896	451.79900000000004	 
512 512 512 640 640 896	453.193	 
512 640 640 640 896	454.486	 
640 640 640 960	457.022	 
512 640 704 960	459.079	 
512 576 704 960	460.105	 
576 576 576 960	461.733	462.603
768 576 576 960	465.565	 
896 512 576 960	466.743	 
960 512 512 960	468.478	470.548
512 896 512 512 960	474.169	 
512 896 512 512 960	475.803	 
512 896 768 512 896	480.741	 
512 896 896 512 768	482.06600000000003	 
512 896 896 640 512	483.97	 
768 768 896 640 512	485.729	 
896 512 896 640 512	487.503	 
896 768 896 512 512	491.378	 
896 768 768 512 768	496.72200000000004	 
896 768 512 512 896	498.478	 
448 256 768 256 448	502.196	 
384 768 768 256 448	504.846	 
256 896 768 256 448	507.236	 
256 896 896 256 384	508.37100000000004	 
256 896 896 384 256	509.604	 
256 896 896 896	510.56600000000003	 
256 896 896 896	510.73400000000004	 
128 192 448 960	512.5260000000001	 
128 128 448 992	514.039	 
128 448 992 128	516.0020000000001	517.79
448 992 128 128	526.272	 
448 960 128 192	527.463	 
192 960 128 448	529.239	 
256 384 896 256 896	531.845	 
384 256 896 256 896	533.881	 
896 256 384 256 896	535.6270000000001	 
896 256 256 256 896 256	537.913	 
896 256 256 256 384 768	538.891	 
896 256 256 256 256 896	539.909	540.818
896 384 256 256 256 384	549.155	 
768 384 384 256 256 384	550.969	 
512 768 896 512 512 768	558.346	 
768 960 512 512 768	559.839	 
832 960 512 512 512	561.957	 
320 992 512 512 512	565.521	 
320 992 544 512	568.075	 
320 992 672	571.195	572.795
320 992 608	579.282	 
320 992 224	580.416	 
320 992 176	588.414	 
64 1008 176	591.255	 
192 992 352	593.1510000000001	 
448 960 704	595.266	597.189
704 960 704	600.457	 
512 640 960 704	603.27	 
768 640 960 640	604.9490000000001	 
896 640 896 640	606.719	 
896 640 640 896	609.691	 
960 512 640 896	612.714	 
960 512 512 960	614.606	 
960 512 512 896 512	617.342	 
896 512 512 896 512 512	621.13	 
448 256 768 448 256	623.642	 
384 384 768 448 256	631.727	 
768 768 768 896 512	633.053	 
768 768 768 768 768	634.315	 
384 896 128 384 384	636.0790000000001	 
384 960 128 384 256	639.7330000000001	 
384 960 384 384	642.66	646.684
128 384 960 256 384	653.508	 
