1023	9.517	 
1023	10.963000000000001	24.689
512 1022	66.946	 
512 1020 4	68.619	 
512 1020 256	73.837	 
1020 384	76.08	 
1016 896	77.819	 
1008 960	79.292	 
992 992	80.408	 
992 480 256	82.08500000000001	 
960 960 768	83.169	 
960 896 896	84.31700000000001	 
896 896 896 128	86.156	88.503
128 896 896 896	91.254	 
128 128 384 896 896	92.676	 
128 128 384 960 768	96.15	 
128 128 448 960 512	98.054	 
128 128 448 992	102.32900000000001	103.153
128 448 992 128	105.08800000000001	106.495
128 384 992 192	109.776	 
128 448 992 128	113.075	 
128 192 992 384	114.11800000000001	116.757
128 448 992 256	119.357	 
128 384 992 384	121.256	 
128 384 992 192	122.928	 
128 128 128 992 192	125.269	 
128 128 128 992 128 128	126.44	127.944
128 128 1008 128 128	130.406	 
768 256 992 256 256	132.687	 
768 256 960 256 384	134.75900000000001	 
384 128 960 128 192	140.394	141.609
768 256 960 256 384	144.112	 
768 256 960 384 256	144.94400000000002	 
768 256 896 448 256	145.921	 
256 768 896 448 256	147.337	 
896 448 224 128	148.417	 
896 960 224	150.37	 
896 992 192	152.	 
896 992 96	153.98	155.815
800 992 96	158.57	 
32 544 992 96	160.227	 
32 32 992 608	163.404	 
32 32 992 544 512	164.684	 
32 32 32 992 512 512	169.067	170.227
32 32 544 992 512	174.37800000000001	 
32 544 992 544	175.754	176.697
512 544 992 544	178.651	 
512 544 992 768	180.534	 
512 768 992 768	181.543	182.48
896 992 768	184.01	 
896 960 896	186.80100000000002	188.187
448 960 448	189.56300000000002	190.893
448 960 832	225.96800000000002	 
832 960 832	227.171	228.74200000000002
832 960 896	230.947	 
896 960 896	232.024	 
384 992 896	233.48600000000002	 
384 1008 384	235.05	 
320 1008 384	236.538	 
192 1008 384	237.497	 
192 1008 192	238.536	239.52700000000002
192 992 192 64	327.404	 
256 384 960 384 128	328.868	 
768 768 896 768 256	332.086	 
768 768 768 768 768	332.975	333.89300000000003
768 768 896 768 512	336.36400000000003	 
512 896 896 768 512	337.366	 
960 896 768 512	338.772	 
960 960 768	340.407	 
992 480 256	341.521	 
992 992	342.208	342.946
256 864 992	344.35	 
256 832 992 64	347.619	 
256 768 992 64 64	350.725	 
256 256 768 960 64 64	352.56600000000003	 
128 128 128 992 32 32	354.195	 
256 256 256 992 64 64	357.451	360.308
512 512 512 512 960 128 128	364.91200000000003	 
512 512 512 512 896 128 128 128	366.76800000000003	 
512 512 512 512 960 128 128	369.038	 
512 512 512 512 992 128	370.214	 
512 512 512 512 1008	371.253	 
256 256 256 1016	375.824	 
256 768 1016	376.849	 
512 768 1016	377.536	 
512 512 512 1016	378.152	 
512 512 512 1008 16	379.682	 
512 512 512 1008 16	383.433	 
512 512 512 1008 32	385.731	 
512 512 512 992 32 32	386.742	 
512 512 512 992 96	387.993	 
512 512 512 992 64 64	389.097	 
512 512 512 960 64 64 64	389.945	391.37600000000003
512 576 960 64 64 64	394.177	 
64 576 960 64 64 64	395.18600000000004	 
64 64 64 960 64 64 64	398.35200000000003	399.324
128 128 128 896 384 128 128	401.777	 
128 384 896 384 128 128	402.959	 
64 192 960 192 64	405.479	406.512
448 960 192 64	408.425	 
448 960 448	409.692	410.496
256 896 896 896	413.343	 
128 448 448 832	415.517	 
128 448 480 768	417.87	 
256 448 480 768	419.628	 
960 480 768	420.939	 
896 496 768	426.421	 
768 504 768	427.98900000000003	430.10200000000003
264 504 768	432.615	 
528 1008 528	434.003	 
272 1008 528	435.699	 
272 1008 272	436.538	 
784 496 272	440.07300000000004	 
784 1008 16	442.584	 
784 496 272	444.868	 
544 992 544 512	447.026	 
32 992 544 512 512	449.075	 
544 992 544 512	451.367	 
784 496 272	452.69800000000004	 
784 496 272	456.538	 
800 992 544	457.53000000000003	 
256 288 992 544	458.473	 
256 288 992 288	459.665	 
256 288 480 800	461.879	 
800 480 800	463.016	464.056
800 480 288 256	471.503	 
800 480 800	473.521	 
800 992 288	477.24	 
400 1008 16	477.944	 
72 1016 8	478.637	 
4 1020 4	479.433	 
1022 4	480.415	 
1023	481.081	 
64 1022	482.71500000000003	 
64 64 1020	484.032	 
64 64 1016 64	485.096	 
128 128 1008 128 128	486.22700000000003	 
128 128 128 992 128 128	487.17	 
256 256 256 960 256 256 256	489.93	 
256 256 960 256 256 256 256	491.21000000000004	 
256 256 256 896 256 256 256 256	493.016	 
256 256 256 768 256 256 256 256 256	494.425	 
512 512 512 512 512 512 512 512 512 512	496.683	497.22700000000003
768 512 512 512 512 512 512 512 512	500.942	 
512 768 512 512 512 512 512 512 512	501.927	 
768 768 512 512 512 512 512 512	502.97700000000003	 
512 896 512 512 512 512 512 512	503.812	 
960 256 256 256 256 256 256	505.086	 
448 768 256 256 256 256 256	505.969	 
384 896 256 256 256 256 256	507.624	 
256 960 256 256 256 256 256	508.25600000000003	 
992 128 128 128 128 128	509.274	 
512 960 256 256 256 256 256	510.002	 
640 896 256 256 256 256 256	511.032	512.1800000000001
640 896 256 256 768 256	514.873	 
640 896 256 256 896	515.885	517.428
128 896 768 256 896	579.758	 
896 896 256 896	580.613	 
896 896 768 384	581.59	 
896 896 896 256	582.201	582.976
896 768 960 256	584.166	 
448 128 992 128	584.892	586.417
480 128 960 128	589.091	 
992 128 448 128	590.139	591.289
128 992 128 448	594.876	595.78
128 992 192 384	601.141	 
128 992 448 128	602.053	603.372
192 960 448 128	607.028	 
896 896 896 256	608.034	 
256 896 896 896	609.724	 
128 960 192 448	610.684	 
